country,iso3,who_region,year,week,specimens_tested,influenza_positive,positivity_rate,pm25,gdp_growth,gdp_per_capita,hospital_beds_per_1000,life_expectancy,physicians_per_1000,population_0_14,population_15_64,population_above_65,population_density,temp_weekly_avg,humidity_weekly_avg,absolute_humidity,temp_lag_1w,temp_lag_2w,humidity_lag_1w,humidity_lag_2w,abs_humidity_lag_1w,month,quarter,flu_lag_1,flu_lag_2,flu_lag_3,flu_lag_4,rolling_mean_3,rolling_std_3,sin_week,cos_week,country_month_mean
Lao People's Democratic Republic,LAO,WPR,2012,51,44.0,11.0,0.25,,0.0,,2.35,51.49335,3.211,,,,,25.04714285714286,59.60857142857143,13.75821831768782,24.44428571428572,25.88714285714286,65.63714285714286,70.44428571428571,14.64287853667882,13,4,0.2894736842105263,0.0666666666666666,0.2166666666666666,0.217391304347826,0.202046783625731,0.11889228312710463,-0.12053668025532363,0.992708874098054,0.16706080958769587
Lao People's Democratic Republic,LAO,WPR,2012,52,47.0,9.0,0.1914893617021276,,0.0,,2.35,51.49335,3.211,,,,,23.39428571428571,52.80714285714286,11.098600074982494,25.04714285714286,24.44428571428572,59.60857142857143,65.63714285714286,13.75821831768782,13,4,0.25,0.2894736842105263,0.0666666666666666,0.2166666666666666,0.2436543486375513,0.04929941513616387,6.432490598706546e-16,1.0,0.16706080958769587
Lao People's Democratic Republic,LAO,WPR,2013,1,12.0,1.0,0.0833333333333333,,0.0,,2.2,51.49335,3.26,,,,,22.49428571428572,55.07571428571429,10.994273109339913,23.39428571428571,25.04714285714286,52.80714285714286,59.60857142857143,11.098600074982494,1,1,0.1914893617021276,0.25,0.2894736842105263,0.0666666666666666,0.1749408983451536,0.08455668615817645,0.12053668025532305,0.992708874098054,0.19495383751329082
Lao People's Democratic Republic,LAO,WPR,2013,2,45.0,9.0,0.2,,0.0,,2.2,51.49335,3.26,,,,,21.79428571428572,56.614285714285714,10.85490052102612,22.49428571428572,23.39428571428571,55.07571428571429,52.80714285714286,10.994273109339913,1,1,0.0833333333333333,0.1914893617021276,0.25,0.2894736842105263,0.15827423167848698,0.06504007552765734,0.23931566428755774,0.970941817426052,0.19495383751329082
Lao People's Democratic Republic,LAO,WPR,2013,3,34.0,8.0,0.2352941176470588,,0.0,,2.2,51.49335,3.26,,,,,21.59714285714286,55.74857142857143,10.567832268340446,21.79428571428572,22.49428571428572,56.614285714285714,55.07571428571429,10.85490052102612,1,1,0.2,0.0833333333333333,0.1914893617021276,0.25,0.17287581699346402,0.07952868017350571,0.3546048870425356,0.9350162426854148,0.19495383751329082
Lao People's Democratic Republic,LAO,WPR,2013,4,32.0,4.0,0.125,,0.0,,2.2,51.49335,3.26,,,,,22.764285714285712,53.84,10.915372782899366,21.59714285714286,21.79428571428572,55.74857142857143,56.614285714285714,10.567832268340446,1,1,0.2352941176470588,0.2,0.0833333333333333,0.1914893617021276,0.18676470588235294,0.056325641182958075,0.4647231720437685,0.8854560256532099,0.19495383751329082
Lao People's Democratic Republic,LAO,WPR,2013,5,23.0,5.0,0.217391304347826,,0.0,,2.2,51.49335,3.26,,,,,25.02428571428572,56.68714285714286,13.06709495919239,22.764285714285712,21.59714285714286,53.84,55.74857142857143,10.915372782899366,2,1,0.125,0.2352941176470588,0.2,0.0833333333333333,0.19256180733162828,0.05919101315608563,0.5680647467311558,0.8229838658936564,0.13688270586795584
Lao People's Democratic Republic,LAO,WPR,2013,6,30.0,4.0,0.1333333333333333,,0.0,,2.2,51.49335,3.26,,,,,25.03,61.612857142857145,14.207104918329303,25.02428571428572,22.764285714285712,56.68714285714286,53.84,13.06709495919239,2,1,0.217391304347826,0.125,0.2352941176470588,0.2,0.15857487922705313,0.05110665327627901,0.6631226582407952,0.7485107481711011,0.13688270586795584
Lao People's Democratic Republic,LAO,WPR,2013,7,35.0,4.0,0.1142857142857142,,0.0,,2.2,51.49335,3.26,,,,,27.398571428571422,48.387142857142855,12.734166477889962,25.03,25.02428571428572,61.612857142857145,56.68714285714286,14.207104918329303,2,1,0.1333333333333333,0.217391304347826,0.125,0.2352941176470588,0.15500345065562451,0.054862429440242035,0.7485107481711011,0.6631226582407953,0.13688270586795584
Lao People's Democratic Republic,LAO,WPR,2013,8,37.0,7.0,0.1891891891891892,,0.0,,2.2,51.49335,3.26,,,,,27.762857142857143,47.212857142857146,12.67762887105552,27.398571428571422,25.03,48.387142857142855,61.612857142857145,12.734166477889962,2,1,0.1142857142857142,0.1333333333333333,0.217391304347826,0.125,0.14560274560274555,0.03892989206550102,0.8229838658936564,0.5680647467311559,0.13688270586795584
Lao People's Democratic Republic,LAO,WPR,2013,9,37.0,2.0,0.054054054054054,,0.0,,2.2,51.49335,3.26,,,,,27.012857142857143,48.47428571428571,12.487465606871066,27.762857142857143,27.398571428571422,47.212857142857146,48.387142857142855,12.67762887105552,3,1,0.1891891891891892,0.1142857142857142,0.1333333333333333,0.217391304347826,0.11917631917631914,0.06770018241589094,0.8854560256532099,0.4647231720437686,0.10516549423383575
Lao People's Democratic Republic,LAO,WPR,2013,10,17.0,5.0,0.2941176470588235,,0.0,,2.2,51.49335,3.26,,,,,29.21857142857143,46.08142857142857,13.40224498506281,27.012857142857143,27.762857142857143,48.47428571428571,47.212857142857146,12.487465606871066,3,1,0.054054054054054,0.1891891891891892,0.1142857142857142,0.1333333333333333,0.17912029676735555,0.12034811638551646,0.9350162426854148,0.35460488704253557,0.10516549423383575
Lao People's Democratic Republic,LAO,WPR,2013,11,27.0,1.0,0.037037037037037,,0.0,,2.2,51.49335,3.26,,,,,27.60428571428572,46.97571428571428,12.504054850631256,29.21857142857143,27.012857142857143,46.08142857142857,48.47428571428571,13.40224498506281,3,1,0.2941176470588235,0.054054054054054,0.1891891891891892,0.1142857142857142,0.12840291271663815,0.14376517172324887,0.970941817426052,0.23931566428755804,0.10516549423383575
Lao People's Democratic Republic,LAO,WPR,2013,12,32.0,1.0,0.03125,,0.0,,2.2,51.49335,3.26,,,,,30.84,39.57857142857143,12.568551795934903,27.60428571428572,29.21857142857143,46.97571428571428,46.08142857142857,12.504054850631256,3,1,0.037037037037037,0.2941176470588235,0.054054054054054,0.1891891891891892,0.12080156136528682,0.15012402079452208,0.992708874098054,0.120536680255323,0.10516549423383575
Lao People's Democratic Republic,LAO,WPR,2013,13,39.0,6.0,0.1538461538461538,,0.0,,2.2,51.49335,3.26,,,,,31.49571428571429,29.327142857142857,9.647179348054268,30.84,27.60428571428572,39.57857142857143,46.97571428571428,12.568551795934903,4,2,0.03125,0.037037037037037,0.2941176470588235,0.054054054054054,0.0740443969610636,0.06917089525860853,1.0,-1.6081226496766364e-16,0.12516305896840108
Lao People's Democratic Republic,LAO,WPR,2013,14,29.0,6.0,0.2068965517241379,,0.0,,2.2,51.49335,3.26,,,,,33.04857142857143,32.49142857142857,11.610382809314688,31.49571428571429,30.84,29.327142857142857,39.57857142857143,9.647179348054268,4,2,0.1538461538461538,0.03125,0.037037037037037,0.2941176470588235,0.13066423519009723,0.09008872736129178,0.992708874098054,-0.12053668025532288,0.12516305896840108
Lao People's Democratic Republic,LAO,WPR,2013,15,16.0,3.0,0.1875,,0.0,,2.2,51.49335,3.26,,,,,33.02428571428572,34.660000000000004,12.369362365208616,33.04857142857143,31.49571428571429,32.49142857142857,29.327142857142857,11.610382809314688,4,2,0.2068965517241379,0.1538461538461538,0.03125,0.037037037037037,0.18274756852343055,0.02684260386880876,0.9709418174260521,-0.2393156642875575,0.12516305896840108
Lao People's Democratic Republic,LAO,WPR,2013,17,33.0,2.0,0.0606060606060606,,0.0,,2.2,51.49335,3.26,,,,,31.877142857142854,51.04571428571428,17.137931828745423,31.397142857142857,33.02428571428572,42.205714285714286,34.660000000000004,13.810387014992562,5,2,0.1875,0.2068965517241379,0.1538461538461538,0.03125,0.1516675374433995,0.07945565415717608,0.8854560256532099,-0.4647231720437685,0.0933712537384291
Lao People's Democratic Republic,LAO,WPR,2013,18,21.0,1.0,0.0476190476190476,,0.0,,2.2,51.49335,3.26,,,,,29.97571428571429,64.10428571428572,19.427745895954114,31.877142857142854,31.397142857142857,51.04571428571428,42.205714285714286,17.137931828745423,5,2,0.0606060606060606,0.1875,0.2068965517241379,0.1538461538461538,0.09857503607503608,0.0772845555940733,0.8229838658936565,-0.5680647467311557,0.0933712537384291
Lao People's Democratic Republic,LAO,WPR,2013,19,50.0,9.0,0.18,,0.0,,2.2,51.49335,3.26,,,,,29.664285714285715,64.77857142857142,19.30292699863881,29.97571428571429,31.877142857142854,64.10428571428572,51.04571428571428,19.427745895954114,5,2,0.0476190476190476,0.0606060606060606,0.1875,0.2068965517241379,0.09607503607503605,0.07297064686527163,0.7485107481711013,-0.663122658240795,0.0933712537384291
Lao People's Democratic Republic,LAO,WPR,2013,20,42.0,1.0,0.0238095238095238,,0.0,,2.2,51.49335,3.26,,,,,30.05,65.13285714285715,19.8191305364396,29.664285714285715,29.97571428571429,64.77857142857142,64.10428571428572,19.30292699863881,5,2,0.18,0.0476190476190476,0.0606060606060606,0.1875,0.08380952380952379,0.08414974235446056,0.6631226582407952,-0.7485107481711012,0.0933712537384291
Lao People's Democratic Republic,LAO,WPR,2013,21,36.0,1.0,0.0277777777777777,,0.0,,2.2,51.49335,3.26,,,,,31.06428571428572,64.37428571428572,20.69098927204164,30.05,29.664285714285715,65.13285714285715,64.77857142857142,19.8191305364396,6,2,0.0238095238095238,0.18,0.0476190476190476,0.0606060606060606,0.07719576719576716,0.08905318338913784,0.5680647467311558,-0.8229838658936564,0.06713806130398682
Lao People's Democratic Republic,LAO,WPR,2013,22,38.0,3.0,0.0789473684210526,,0.0,,2.2,51.49335,3.26,,,,,28.705714285714286,73.01142857142857,20.647637329369083,31.06428571428572,30.05,64.37428571428572,65.13285714285715,20.69098927204164,6,2,0.0277777777777777,0.0238095238095238,0.18,0.0476190476190476,0.04351155666945137,0.03075238731806754,0.46472317204376906,-0.8854560256532096,0.06713806130398682
Lao People's Democratic Republic,LAO,WPR,2013,23,34.0,1.0,0.0294117647058823,,0.0,,2.2,51.49335,3.26,,,,,29.42428571428572,68.39,20.11468994070371,28.705714285714286,31.06428571428572,73.01142857142857,64.37428571428572,20.647637329369083,6,2,0.0789473684210526,0.0277777777777777,0.0238095238095238,0.18,0.04537897030157086,0.02908256337655662,0.35460488704253584,-0.9350162426854147,0.06713806130398682
Lao People's Democratic Republic,LAO,WPR,2013,24,31.0,1.0,0.032258064516129,,0.0,,2.2,51.49335,3.26,,,,,28.687142857142856,74.00999999999999,20.90875914020131,29.42428571428572,28.705714285714286,68.39,73.01142857142857,20.11468994070371,6,2,0.0294117647058823,0.0789473684210526,0.0277777777777777,0.0238095238095238,0.04687239921435463,0.027814170720345574,0.23931566428755768,-0.970941817426052,0.06713806130398682
Lao People's Democratic Republic,LAO,WPR,2013,25,36.0,1.0,0.0277777777777777,,0.0,,2.2,51.49335,3.26,,,,,28.697142857142858,62.535714285714285,17.676806008771425,28.687142857142856,29.42428571428572,74.00999999999999,68.39,20.90875914020131,7,2,0.032258064516129,0.0294117647058823,0.0789473684210526,0.0277777777777777,0.029815868999929662,0.002267315047567734,0.12053668025532308,-0.992708874098054,0.08384846128144127
Lao People's Democratic Republic,LAO,WPR,2013,26,35.0,1.0,0.0285714285714285,,0.0,,2.2,51.49335,3.26,,,,,28.08142857142857,75.95714285714287,20.7571296092781,28.697142857142858,28.687142857142856,62.535714285714285,74.00999999999999,17.676806008771425,7,3,0.0277777777777777,0.032258064516129,0.0294117647058823,0.0789473684210526,0.029535756955111733,0.0023907507687459515,-3.216245299353273e-16,-1.0,0.08384846128144127
Lao People's Democratic Republic,LAO,WPR,2013,27,35.0,2.0,0.0571428571428571,,0.0,,2.2,51.49335,3.26,,,,,27.93857142857143,74.59857142857143,20.226186970170723,28.08142857142857,28.697142857142858,75.95714285714287,62.535714285714285,20.7571296092781,7,3,0.0285714285714285,0.0277777777777777,0.032258064516129,0.0294117647058823,0.03783068783068776,0.01672953624737097,-0.12053668025532283,-0.992708874098054,0.08384846128144127
Lao People's Democratic Republic,LAO,WPR,2013,28,50.0,3.0,0.06,,0.0,,2.2,51.49335,3.26,,,,,27.964285714285715,78.31000000000002,21.262568972033527,27.93857142857143,28.08142857142857,74.59857142857143,75.95714285714287,20.226186970170723,7,3,0.0571428571428571,0.0285714285714285,0.0277777777777777,0.032258064516129,0.048571428571428536,0.01737932151514094,-0.23931566428755743,-0.9709418174260521,0.08384846128144127
